name	type	units
Fp1	n/a	n/a
Fp2	n/a	n/a
F7	n/a	n/a
F3	n/a	n/a
Fz	n/a	n/a
F4	n/a	n/a
F8	n/a	n/a
T7	n/a	n/a
C3	n/a	n/a
Cz	n/a	n/a
C4	n/a	n/a
T8	n/a	n/a
P7	n/a	n/a
P3	n/a	n/a
Pz	n/a	n/a
P4	n/a	n/a
P8	n/a	n/a
O1	n/a	n/a
O2	n/a	n/a
